,RecordedAtTime,DirectionRef,PublishedLineName,OriginName,OriginLat,OriginLong,DestinationName,DestinationLat,DestinationLong,VehicleRef,VehicleLocation.Latitude,VehicleLocation.Longitude,NextStopPointName,ArrivalProximityText,DistanceFromStop,ExpectedArrivalTime,ScheduledArrivalTime
61405,31800,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-522.0,127.0,NOSTRAND AV/AV U,at stop,8.0,2017-08-01 08:51:49,08:49:00
64247,32400,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-370.0,106.0,ROGERS AV/AV D,0.7 miles away,1147.0,2017-08-01 09:06:40,09:06:41
66986,33000,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-255.0,87.0,ROGERS AV/CLARKSON AV,at stop,0.0,,09:13:14
69568,33600,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-129.0,85.0,BEDFORD AV/GATES AV,< 1 stop away,482.0,2017-08-01 09:24:01,09:26:53
72063,34200,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-28.0,66.0,BEDFORD AV/HEWES ST,approaching,116.0,2017-08-01 09:32:15,09:35:20
74461,34800,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,8.0,62.0,WASHINGTON PLZ/WASHINGTON PLZ,at stop,7.0,2017-08-01 09:42:36,09:40:00
76793,35400,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,8.0,62.0,WASHINGTON PLZ/WASHINGTON PLZ,at stop,7.0,2017-08-01 09:52:37,09:40:00
79053,36000,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-39.0,85.0,LEE AV/FLUSHING AV,at stop,15.0,2017-08-01 10:02:11,09:59:00
81228,36600,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-136.0,99.0,NOSTRAND AV/ST JOHNS PL,0.6 miles away,999.0,2017-08-01 10:17:18,10:13:50
83327,37200,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-230.0,95.0,NOSTRAND AV/CLARKSON AV,< 1 stop away,619.0,2017-08-01 10:24:04,10:22:00
85401,37800,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-359.0,105.0,NOSTRAND AV/AV H,< 1 stop away,285.0,2017-08-01 10:33:49,10:34:00
87453,38400,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-460.0,118.0,NOSTRAND AV/AV U,0.9 miles away,1455.0,2017-08-01 10:46:38,10:46:00
89469,39000,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-595.0,147.0,SHORE PKWY/KNAPP ST,< 1 stop away,412.0,2017-08-01 10:53:35,10:53:00
91459,39600,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-596.0,163.0,SHORE PKWY/KNAPP ST,approaching,39.0,2017-08-01 11:02:42,10:53:00
93443,40200,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-596.0,163.0,SHORE PKWY/KNAPP ST,approaching,39.0,2017-08-01 11:12:43,10:53:00
95436,40800,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-508.0,125.0,NOSTRAND AV/KINGS HY,0.8 miles away,1358.0,2017-08-01 11:26:08,11:28:18
97432,41400,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-384.0,107.0,NOSTRAND AV/AV H,< 1 stop away,315.0,2017-08-01 11:32:14,11:35:00
99416,42000,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-284.0,89.0,ROGERS AV/CHURCH AV,< 1 stop away,183.0,2017-08-01 11:42:44,11:44:16
101382,42600,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-176.0,86.0,ROGERS AV/SAINT JOHNS PLACE,at stop,0.0,2017-08-01 11:52:49,11:53:32
103369,43200,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-90.0,79.0,BEDFORD AV/LAFAYETTE AV,at stop,8.0,2017-08-01 12:02:46,12:01:38
105379,43800,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-2.0,57.0,WASHINGTON PLZ/WASHINGTON PLZ,< 1 stop away,337.0,2017-08-01 12:13:51,12:13:00
107394,44400,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,8.0,62.0,WASHINGTON PLZ/WASHINGTON PLZ,at stop,3.0,2017-08-01 12:22:48,12:13:00
109417,45000,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-39.0,85.0,LEE AV/FLUSHING AV,at stop,15.0,2017-08-01 12:32:55,12:32:00
111442,45600,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-114.0,96.0,NOSTRAND AV/FULTON ST,< 1 stop away,504.0,2017-08-01 12:44:02,12:42:44
113485,46200,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-217.0,94.0,NOSTRAND AV/CLARKSON AV,0.6 miles away,930.0,2017-08-01 12:56:06,12:56:19
115533,46800,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-329.0,103.0,NOSTRAND AV/NEWKIRK AV,at stop,23.0,2017-08-01 13:02:52,13:04:26
117598,47400,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-405.0,110.0,NOSTRAND AV/AV L,< 1 stop away,354.0,2017-08-01 13:13:12,13:12:51
119684,48000,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-540.0,129.0,NOSTRAND AV/AV X,< 1 stop away,369.0,2017-08-01 13:23:46,13:23:14
121804,48600,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-596.0,163.0,SHORE PKWY/KNAPP ST,approaching,39.0,2017-08-01 13:32:54,13:28:00
123904,49200,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-599.0,165.0,KNAPP ST/SHORE PKY,at stop,0.0,,13:39:00
126026,49800,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-522.0,127.0,NOSTRAND AV/AV U,at stop,0.0,2017-08-01 13:52:55,13:51:00
128184,50400,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-392.0,108.0,NOSTRAND AV/AV H,< 1 stop away,491.0,2017-08-01 14:04:36,14:05:00
130372,51000,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-307.0,91.0,ROGERS AV/CHURCH AV,< 1 stop away,694.0,2017-08-01 14:15:11,14:14:34
132598,51600,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-210.0,84.0,ROGERS AV/SAINT JOHNS PLACE,< 1 stop away,777.0,2017-08-01 14:26:08,14:24:08
134843,52200,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-129.0,85.0,BEDFORD AV/GATES AV,< 1 stop away,483.0,2017-08-01 14:34:16,14:30:41
137104,52800,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-11.0,52.0,BEDFORD AV/TAYLOR ST,approaching,43.0,2017-08-01 14:42:31,14:41:19
139422,53400,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,8.0,62.0,WASHINGTON PLZ/WASHINGTON PLZ,at stop,3.0,2017-08-01 14:53:10,14:44:00
141792,54000,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-39.0,85.0,LEE AV/FLUSHING AV,at stop,20.0,2017-08-01 15:03:00,15:05:00
144194,54600,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-120.0,97.0,NOSTRAND AV/FULTON ST,< 1 stop away,349.0,2017-08-01 15:14:31,15:16:02
146642,55200,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-201.0,94.0,NOSTRAND AV/EMPIRE BL,< 1 stop away,333.0,2017-08-01 15:24:05,15:25:14
149151,55800,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-268.0,98.0,NOSTRAND AV/CHURCH AV,< 1 stop away,279.0,2017-08-01 15:33:48,15:32:34
151701,56400,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-369.0,106.0,NOSTRAND AV/AV H,approaching,43.0,2017-08-01 15:42:38,15:43:00
154286,57000,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-446.0,116.0,NOSTRAND AV/KINGS HY,at stop,22.0,2017-08-01 15:53:06,15:49:27
156912,57600,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-583.0,135.0,SHORE PKY/NOSTRAND AV,< 1 stop away,366.0,2017-08-01 16:03:28,16:01:07
159588,58200,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-596.0,163.0,SHORE PKWY/KNAPP ST,approaching,39.0,2017-08-01 16:12:39,16:03:00
162315,58800,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-548.0,130.0,NOSTRAND AV/AV U,< 1 stop away,604.0,2017-08-01 16:25:34,16:22:00
165079,59400,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-419.0,112.0,NOSTRAND AV/AV L,at stop,3.0,2017-08-01 16:32:40,16:32:10
167884,60000,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-333.0,93.0,ROGERS AV/AV D,< 1 stop away,171.0,,16:42:09
170701,60600,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-247.0,86.0,ROGERS AV/EMPIRE BL,< 1 stop away,723.0,2017-08-01 16:54:58,16:53:23
173575,61200,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-142.0,87.0,BEDFORD AV/FULTON ST,< 1 stop away,264.0,2017-08-01 17:04:09,17:02:03
176445,61800,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-66.0,75.0,BEDFORD AV/FLUSHING AV,< 1 stop away,522.0,2017-08-01 17:14:15,17:11:00
179320,62400,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,8.0,62.0,WASHINGTON PLZ/WASHINGTON PLZ,at stop,21.0,2017-08-01 17:23:09,17:18:00
182185,63000,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,8.0,62.0,WASHINGTON PLZ/WASHINGTON PLZ,at stop,3.0,2017-08-01 17:33:10,17:18:00
185088,63600,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-28.0,77.0,LEE AV/FLUSHING AV,< 1 stop away,324.0,2017-08-01 17:42:37,17:45:00
187958,64200,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-128.0,98.0,NOSTRAND AV/FULTON ST,< 1 stop away,175.0,2017-08-01 17:54:11,17:56:19
190779,64800,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-212.0,94.0,NOSTRAND AV/EMPIRE BL,approaching,84.0,2017-08-01 18:02:59,18:05:46
193576,65400,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-307.0,101.0,NOSTRAND AV/NEWKIRK AV,< 1 stop away,540.0,2017-08-01 18:14:06,18:19:11
196331,66000,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-370.0,106.0,NOSTRAND AV/AV H,at stop,29.0,2017-08-01 18:23:21,18:24:00
199039,66600,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-486.0,122.0,NOSTRAND AV/AV U,0.5 miles away,858.0,2017-08-01 18:35:05,18:36:00
201672,67200,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-595.0,146.0,SHORE PKWY/KNAPP ST,< 1 stop away,446.0,2017-08-01 18:43:26,18:43:00
204242,67800,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-596.0,162.0,SHORE PKWY/KNAPP ST,approaching,55.0,2017-08-01 18:52:59,18:43:00
206734,68400,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-570.0,133.0,NOSTRAND AV/AV X,< 1 stop away,351.0,2017-08-01 19:03:54,19:04:33
209125,69000,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-447.0,116.0,NOSTRAND AV/AV L,< 1 stop away,644.0,2017-08-01 19:15:03,19:16:08
211444,69600,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-358.0,100.0,ROGERS AV/AV D,0.5 miles away,809.0,2017-08-01 19:26:01,19:24:23
213664,70200,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-245.0,86.0,ROGERS AV/EMPIRE BL,< 1 stop away,685.0,2017-08-01 19:35:44,19:33:58
215804,70800,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-137.0,86.0,BEDFORD AV/FULTON ST,approaching,148.0,2017-08-01 19:43:29,19:41:22
217861,71400,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-28.0,65.0,BEDFORD AV/HEWES ST,approaching,110.0,2017-08-01 19:53:25,19:51:00
219835,72000,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,9.0,60.0,WASHINGTON PLZ/WASHINGTON PLZ,approaching,67.0,2017-08-01 20:02:45,19:55:00
221725,72600,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,9.0,60.0,WASHINGTON PLZ/WASHINGTON PLZ,approaching,67.0,2017-08-01 20:13:19,19:55:00
223565,73200,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-21.0,70.0,LEE AV/HEWES ST,at stop,6.0,2017-08-01 20:23:23,20:20:24
225333,73800,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-136.0,99.0,NOSTRAND AV/ST JOHNS PL,0.6 miles away,1007.0,2017-08-01 20:37:41,20:38:16
227013,74400,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-238.0,96.0,NOSTRAND AV/CLARKSON AV,< 1 stop away,442.0,2017-08-01 20:44:50,20:46:39
228622,75000,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-351.0,105.0,NOSTRAND AV/AV H,< 1 stop away,452.0,2017-08-01 20:55:50,20:59:00
230185,75600,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-447.0,116.0,NOSTRAND AV/KINGS HY,at stop,5.0,2017-08-01 21:03:08,21:03:58
231700,76200,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-556.0,131.0,NOSTRAND AV/AV X,at stop,6.0,2017-08-01 21:12:48,21:10:54
233151,76800,1,B44-SBS,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND,40.585423,-73.931503,NYCT_5351,-595.0,161.0,SHORE PKWY/KNAPP ST,approaching,98.0,2017-08-01 21:23:45,21:15:00
234562,77400,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-604.0,157.0,EMMONS AV/NOSTRAND AV,< 1 stop away,407.0,2017-08-01 21:34:08,21:32:55
235929,78000,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-483.0,121.0,NOSTRAND AV/KINGS HY,< 1 stop away,781.0,2017-08-01 21:45:44,21:46:20
237249,78600,0,B44-SBS,KNAPP ST/SHORE PKY,40.585033,-73.93132800000001,SBS WLMSBRG BRDG PLZ via NSTRND via RGRS,40.709315999999994,-73.959587,NYCT_5351,-367.0,106.0,ROGERS AV/AV D,0.7 miles away,1069.0,2017-08-01 21:56:53,21:56:14
